employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
E06996,18,Male,Married,72736,Part-time,South,0,2.4,0
E06997,38,Male,Single,47863,Full-time,North,1,1.9,1
E06998,46,Female,Single,73333,Intern,East,1,7.9,0
E06999,23,Male,Single,33430,Full-time,South,0,3.4,0
E07000,54,Female,Single,36837,Intern,South,1,2.9,0
E07001,18,Female,Divorced,47464,Contract,South,1,1.6,1
E07002,18,Female,Married,47807,Full-time,East,0,0.8,0
E07003,44,Female,Married,62550,Full-time,South,0,0.0,1
E07004,38,Male,Single,50029,Full-time,West,0,11.8,0
E07005,33,Male,Single,48365,Full-time,West,0,4.2,1
E07006,61,Male,Single,87144,Part-time,East,1,15.3,0
E07007,57,Female,Married,38336,Full-time,Central,1,4.4,0
E07008,43,Male,Single,69329,Full-time,Central,1,0.1,0
E07009,33,Male,Married,56234,Part-time,South,1,1.8,0
E07010,45,Other,Married,44501,Full-time,East,1,0.4,1
E07011,18,Other,Widowed,53882,Part-time,South,0,4.8,0
E07012,53,Male,Single,37736,Part-time,South,1,0.6,0
E07013,27,Male,Single,51293,Full-time,West,0,3.2,0
E07014,60,Female,Single,49940,Part-time,North,0,3.2,1
E07015,34,Female,Married,57144,Part-time,East,0,3.1,0
E07016,40,Male,Single,48248,Part-time,North,0,6.3,0
E07017,24,Male,Married,74992,Full-time,West,1,3.9,1
E07018,61,Female,Married,36765,Full-time,North,0,1.2,0
E07019,24,Female,Single,39670,Full-time,West,1,1.1,0
E07020,61,Female,Single,53588,Full-time,Central,1,0.1,0
E07021,32,Male,Single,37915,Part-time,West,0,7.2,0
E07022,51,Male,Single,60094,Full-time,East,1,0.3,0
E07023,63,Female,Single,69715,Full-time,Central,0,2.0,1
E07024,62,Male,Married,42206,Full-time,South,1,2.1,0
E07025,21,Male,Married,51321,Full-time,East,0,1.8,1
E07026,31,Male,Single,59820,Full-time,East,0,2.6,0
E07027,31,Female,Married,63249,Full-time,East,1,3.9,0
E07028,33,Female,Single,102167,Part-time,North,1,0.7,0
E07029,24,Female,Married,29636,Full-time,North,0,0.2,0
E07030,49,Female,Married,72412,Full-time,South,1,5.8,1
E07031,36,Female,Married,40362,Full-time,North,1,2.0,1
E07032,19,Female,Single,40997,Full-time,East,1,0.4,1
E07033,27,Male,Married,52144,Part-time,West,0,3.3,0
E07034,34,Male,Married,50931,Part-time,South,1,0.8,0
E07035,54,Female,Single,68762,Full-time,South,1,0.3,0
E07036,29,Male,Married,27942,Part-time,East,1,1.0,0
E07037,23,Female,Married,20000,Contract,Central,0,1.1,0
E07038,39,Male,Single,79007,Full-time,North,1,6.1,0
E07039,49,Male,Married,28399,Full-time,Central,1,1.1,0
E07040,58,Female,Married,65075,Full-time,East,1,4.5,0
E07041,37,Female,Single,70921,Part-time,Central,0,2.6,0
E07042,18,Female,Single,67019,Full-time,East,0,0.3,0
E07043,64,Female,Single,57671,Full-time,North,0,0.5,0
E07044,23,Male,Single,61187,Full-time,North,1,0.3,0
E07045,36,Male,Single,42160,Part-time,South,0,1.5,0
E07046,35,Female,Single,21284,Full-time,Central,1,10.5,0
E07047,23,Male,Single,44786,Contract,Central,0,0.6,1
E07048,62,Male,Married,41845,Full-time,Central,0,1.3,0
E07049,50,Male,Married,35831,Contract,Central,1,5.1,0
E07050,40,Male,Single,50743,Full-time,West,0,6.3,0
E07051,40,Female,Single,20759,Contract,South,0,4.0,0
E07052,43,Female,Single,68816,Contract,South,0,1.9,1
E07053,30,Female,Single,48955,Full-time,West,0,3.1,0
E07054,24,Female,Single,42588,Full-time,Central,0,1.8,0
E07055,32,Male,Married,45357,Part-time,West,0,5.7,1
E07056,61,Male,Single,47653,Full-time,Central,1,1.6,0
E07057,44,Male,Single,34455,Contract,West,1,5.1,1
E07058,43,Male,Married,34400,Full-time,South,1,2.6,0
E07059,50,Male,Married,30385,Full-time,West,0,2.2,1
E07060,32,Male,Married,28710,Full-time,East,1,3.2,0
E07061,53,Female,Married,37158,Full-time,Central,1,1.0,0
E07062,62,Female,Single,47789,Full-time,West,0,1.5,1
E07063,44,Female,Widowed,66515,Part-time,Central,0,4.9,0
E07064,22,Female,Divorced,26354,Part-time,North,0,1.5,0
E07065,19,Male,Single,63730,Contract,Central,0,3.2,0
E07066,50,Male,Divorced,25873,Full-time,West,1,3.3,0
E07067,33,Male,Married,51446,Part-time,Central,1,6.1,0
E07068,40,Male,Divorced,27243,Full-time,East,1,1.8,1
E07069,55,Male,Married,31031,Full-time,East,0,7.0,1
E07070,33,Male,Married,54744,Full-time,West,1,14.9,0
E07071,31,Female,Single,54572,Contract,West,0,0.6,0
E07072,46,Female,Married,61234,Part-time,Central,1,3.8,0
E07073,43,Female,Single,36026,Full-time,South,1,3.6,0
E07074,52,Male,Single,64950,Full-time,East,0,1.8,0
E07075,32,Female,Widowed,73449,Full-time,East,1,1.1,0
E07076,20,Female,Single,53497,Full-time,North,1,0.1,0
E07077,40,Female,Married,23198,Full-time,North,1,3.0,0
E07078,46,Male,Single,21063,Full-time,South,0,1.1,0
E07079,51,Female,Single,52295,Full-time,East,1,2.4,1
E07080,50,Female,Married,41416,Part-time,West,1,0.4,0
E07081,58,Male,Single,35065,Full-time,East,0,0.1,1
E07082,58,Male,Widowed,47493,Full-time,West,0,4.9,0
E07083,40,Male,Single,44629,Full-time,West,1,0.4,0
E07084,24,Female,Single,47595,Full-time,South,0,0.4,0
E07085,20,Female,Single,36793,Part-time,East,1,2.5,0
E07086,49,Male,Single,79692,Part-time,Central,1,3.9,1
E07087,48,Male,Single,33689,Full-time,East,0,0.0,0
E07088,35,Female,Married,45961,Full-time,East,1,1.8,0
E07089,60,Male,Married,20000,Contract,North,1,3.0,1
E07090,24,Male,Single,32653,Part-time,South,1,4.0,0
E07091,58,Male,Single,30478,Full-time,Central,0,8.9,0
E07092,18,Female,Married,41928,Part-time,Central,0,0.0,0
E07093,31,Female,Married,46266,Contract,Central,0,6.9,0
E07094,49,Male,Married,43672,Full-time,West,0,10.2,0
E07095,23,Other,Married,41794,Contract,South,1,6.0,0
E07096,56,Female,Married,53213,Full-time,North,0,8.9,0
E07097,27,Male,Married,54364,Full-time,West,1,0.4,0
E07098,24,Female,Married,20000,Full-time,Central,1,14.6,0
E07099,43,Male,Single,65864,Full-time,West,1,4.3,0
E07100,51,Female,Single,53918,Contract,West,1,0.2,0
E07101,47,Male,Single,20611,Full-time,Central,1,3.4,0
E07102,53,Female,Divorced,63479,Full-time,Central,0,3.6,0
E07103,38,Male,Single,65295,Full-time,North,1,3.0,0
E07104,34,Female,Married,20171,Intern,South,0,6.2,0
E07105,50,Male,Married,45315,Full-time,East,1,4.1,0
E07106,27,Female,Married,53956,Full-time,East,1,0.5,1
E07107,64,Male,Single,66046,Full-time,East,0,0.9,1
E07108,59,Female,Single,57370,Contract,North,1,1.9,0
E07109,29,Female,Single,41553,Full-time,West,0,1.5,0
E07110,33,Male,Single,33762,Full-time,Central,1,3.3,0
E07111,58,Female,Single,27821,Full-time,South,1,0.4,1
E07112,49,Male,Married,36076,Full-time,East,0,1.3,0
E07113,32,Female,Divorced,58066,Full-time,South,1,0.8,0
E07114,44,Female,Married,63814,Contract,South,1,1.0,0
E07115,45,Male,Married,44341,Part-time,Central,1,3.7,1
E07116,34,Female,Married,66446,Intern,North,1,0.3,0
E07117,63,Male,Single,56117,Full-time,Central,0,6.6,0
E07118,19,Male,Single,87921,Full-time,North,1,3.1,0
E07119,53,Female,Single,22512,Full-time,West,0,1.6,1
E07120,24,Female,Married,46721,Full-time,South,0,2.0,0
E07121,30,Male,Widowed,53183,Contract,East,0,3.6,0
E07122,32,Male,Married,77714,Intern,South,0,3.9,0
E07123,42,Female,Single,28178,Contract,Central,1,4.9,0
E07124,40,Male,Married,35509,Full-time,North,1,0.9,0
E07125,39,Female,Married,50825,Part-time,West,0,5.9,0
E07126,43,Female,Married,31651,Full-time,West,1,5.3,0
E07127,50,Male,Married,46272,Contract,North,0,5.8,1
E07128,28,Male,Married,25468,Full-time,North,1,0.3,0
E07129,27,Female,Married,67928,Full-time,North,1,0.5,0
E07130,42,Male,Married,75187,Full-time,West,0,2.9,0
E07131,54,Female,Widowed,75729,Part-time,South,0,9.2,0
E07132,60,Other,Married,52298,Full-time,South,0,0.3,0
E07133,55,Female,Married,52628,Full-time,West,1,4.0,0
E07134,58,Male,Married,49816,Intern,East,0,0.4,0
E07135,62,Male,Married,62915,Full-time,Central,1,9.0,0
E07136,41,Female,Married,68920,Full-time,West,0,4.8,1
E07137,57,Female,Married,60699,Full-time,East,0,1.0,0
E07138,63,Female,Single,53638,Full-time,Central,0,0.1,0
E07139,50,Male,Married,60581,Full-time,South,1,1.7,1
E07140,34,Female,Married,49842,Full-time,North,0,2.2,0
E07141,41,Male,Married,29879,Full-time,Central,0,2.2,1
E07142,54,Female,Divorced,41127,Full-time,North,1,5.7,1
E07143,19,Female,Divorced,53194,Full-time,East,0,11.9,1
E07144,49,Female,Married,36944,Full-time,West,1,1.7,1
E07145,41,Male,Single,35904,Contract,West,1,0.5,0
E07146,26,Female,Married,59272,Contract,North,0,1.4,0
E07147,21,Male,Single,60207,Part-time,Central,0,3.7,1
E07148,34,Female,Single,54435,Contract,Central,0,2.6,0
E07149,34,Male,Divorced,42533,Part-time,East,1,0.3,1
E07150,47,Male,Divorced,44935,Contract,West,1,0.7,0
E07151,57,Male,Married,60500,Part-time,North,1,3.5,0
E07152,28,Female,Single,36475,Full-time,South,1,3.6,0
E07153,38,Female,Single,28176,Contract,West,0,2.8,0
E07154,38,Female,Married,57607,Full-time,West,1,1.0,0
E07155,35,Female,Single,48209,Full-time,East,1,0.5,0
E07156,46,Female,Married,69608,Part-time,West,1,0.8,0
E07157,41,Male,Married,34021,Contract,East,0,4.9,0
E07158,27,Female,Divorced,66120,Full-time,East,0,2.0,1
E07159,62,Female,Single,41243,Full-time,South,1,1.3,1
E07160,34,Male,Single,61731,Full-time,Central,0,0.4,0
E07161,35,Male,Divorced,30674,Contract,West,0,1.5,0
E07162,59,Male,Married,25922,Part-time,East,1,1.6,1
E07163,37,Male,Single,55263,Full-time,East,1,6.5,1
E07164,54,Male,Single,45872,Part-time,Central,0,8.4,0
E07165,62,Male,Married,52390,Full-time,Central,0,5.5,0
E07166,35,Female,Married,35366,Full-time,East,1,1.5,0
E07167,34,Male,Divorced,54921,Part-time,West,0,2.5,0
E07168,26,Male,Single,69108,Full-time,West,1,5.5,0
E07169,31,Female,Married,66449,Full-time,West,0,0.2,0
E07170,46,Female,Married,39879,Full-time,Central,0,2.3,0
E07171,48,Male,Single,31155,Contract,West,1,1.5,0
E07172,21,Female,Widowed,49953,Full-time,West,0,1.4,1
E07173,35,Male,Married,62712,Full-time,West,1,1.3,0
E07174,37,Male,Divorced,24678,Full-time,Central,0,3.1,0
E07175,64,Male,Divorced,59141,Full-time,North,0,1.6,0
E07176,60,Female,Single,80154,Part-time,North,1,1.2,1
E07177,61,Female,Married,59594,Intern,West,0,2.5,0
E07178,26,Female,Married,26667,Full-time,North,1,1.4,0
E07179,30,Other,Married,33008,Part-time,West,0,0.1,0
E07180,32,Female,Married,39650,Part-time,Central,1,1.6,0
E07181,44,Female,Married,47824,Full-time,West,1,0.7,0
E07182,32,Female,Single,55235,Intern,South,1,0.3,0
E07183,45,Male,Married,60806,Full-time,East,1,6.2,1
E07184,54,Male,Single,45522,Full-time,Central,1,3.5,1
E07185,36,Female,Single,53840,Contract,South,1,1.4,0
E07186,43,Female,Married,33779,Full-time,South,0,12.7,0
E07187,43,Female,Single,39410,Contract,East,1,1.4,0
E07188,42,Male,Single,63274,Full-time,South,1,0.8,0
E07189,43,Female,Single,56782,Full-time,East,0,1.9,0
E07190,43,Female,Married,58654,Full-time,West,1,8.7,0
E07191,63,Male,Single,34410,Full-time,Central,1,3.3,0
E07192,45,Female,Married,49431,Part-time,Central,0,3.9,1
E07193,35,Female,Married,51280,Full-time,Central,0,0.5,0
E07194,49,Female,Single,54844,Part-time,East,0,0.1,0
E07195,20,Female,Married,65258,Full-time,East,1,2.3,0
E07196,19,Male,Single,50676,Contract,South,1,1.2,0
E07197,50,Male,Married,73854,Contract,Central,1,0.1,0
E07198,59,Female,Single,20521,Full-time,South,1,6.8,0
E07199,36,Female,Single,45375,Intern,West,0,0.1,0
E07200,34,Female,Single,65485,Full-time,South,1,0.0,1
E07201,61,Male,Single,38803,Full-time,Central,1,1.1,0
E07202,50,Male,Married,62505,Full-time,East,0,2.1,0
E07203,29,Male,Single,51468,Full-time,South,1,1.8,1
E07204,20,Male,Single,78473,Full-time,South,0,1.3,0
E07205,60,Female,Single,47732,Contract,East,0,6.0,1
E07206,43,Female,Widowed,47912,Part-time,East,0,1.1,0
E07207,52,Male,Married,77017,Full-time,Central,0,3.2,1
E07208,25,Male,Single,44578,Part-time,West,0,1.5,0
E07209,53,Male,Single,65843,Full-time,Central,1,1.5,1
E07210,24,Male,Divorced,54613,Full-time,South,1,8.1,0
E07211,63,Female,Single,66307,Part-time,Central,0,3.6,0
E07212,63,Female,Widowed,44763,Full-time,Central,0,2.3,1
E07213,53,Female,Single,48402,Part-time,East,0,0.6,0
E07214,33,Male,Single,44487,Full-time,West,1,0.4,0
E07215,41,Female,Married,20392,Part-time,West,0,0.6,0
E07216,18,Male,Married,46024,Contract,Central,1,3.0,0
E07217,42,Female,Widowed,98030,Full-time,East,0,0.2,0
E07218,27,Female,Married,39014,Full-time,East,1,1.9,0
E07219,33,Female,Married,52189,Full-time,South,0,1.8,0
E07220,33,Male,Married,67867,Full-time,North,0,7.5,0
E07221,25,Male,Married,57822,Full-time,South,0,1.4,0
E07222,46,Female,Married,48836,Full-time,South,1,6.8,0
E07223,56,Male,Single,36586,Part-time,South,0,2.9,1
E07224,45,Male,Single,71635,Full-time,North,1,1.5,1
E07225,23,Female,Single,66629,Full-time,East,1,2.2,1
E07226,33,Male,Married,71278,Full-time,East,0,0.3,1
E07227,37,Female,Single,69778,Full-time,West,1,6.6,0
E07228,33,Male,Single,28587,Intern,West,1,3.0,0
E07229,24,Female,Married,44722,Contract,Central,0,1.7,0
E07230,58,Male,Single,54664,Full-time,Central,0,4.5,0
E07231,31,Female,Married,35732,Part-time,Central,1,1.6,0
E07232,60,Male,Divorced,40547,Part-time,West,1,1.9,1
E07233,43,Female,Married,59608,Part-time,West,1,1.6,1
E07234,43,Female,Single,58990,Full-time,South,1,17.0,0
E07235,31,Male,Married,76413,Contract,East,0,4.4,0
E07236,24,Male,Married,39181,Part-time,West,0,7.9,0
E07237,50,Male,Married,36049,Full-time,North,1,1.4,0
E07238,43,Male,Single,81472,Full-time,South,1,2.0,1
E07239,62,Female,Single,46314,Full-time,North,0,0.7,0
E07240,37,Male,Married,21497,Full-time,North,1,0.0,1
E07241,20,Female,Single,55994,Contract,East,0,0.6,1
E07242,21,Female,Married,33874,Part-time,North,0,7.9,0
E07243,43,Male,Married,44205,Full-time,North,0,1.8,0
E07244,28,Female,Married,28735,Full-time,North,1,0.4,1
E07245,19,Male,Divorced,66672,Full-time,North,0,1.8,0
E07246,31,Male,Single,56123,Full-time,South,0,4.7,0
E07247,61,Male,Single,30654,Full-time,South,0,2.1,0
E07248,47,Female,Married,52975,Part-time,East,1,8.3,0
E07249,29,Male,Single,60066,Contract,East,0,6.9,0
E07250,43,Female,Married,46825,Contract,North,1,1.9,0
E07251,61,Male,Widowed,74830,Part-time,Central,0,0.3,0
E07252,50,Other,Divorced,65622,Contract,North,0,3.7,1
E07253,30,Female,Married,42772,Part-time,North,1,1.3,0
E07254,31,Male,Divorced,46599,Part-time,East,1,4.6,0
E07255,41,Female,Single,31450,Part-time,West,0,1.1,1
E07256,51,Female,Married,24550,Contract,East,0,1.2,0
E07257,61,Male,Married,36944,Full-time,South,1,2.3,1
E07258,43,Male,Single,39458,Part-time,East,1,0.1,0
E07259,38,Male,Single,69897,Full-time,West,0,0.6,0
E07260,45,Female,Divorced,29378,Full-time,North,1,5.7,1
E07261,53,Female,Married,51460,Full-time,West,0,9.4,0
E07262,57,Male,Married,53217,Full-time,East,0,0.6,0
E07263,19,Male,Single,39393,Full-time,Central,1,4.4,1
E07264,59,Female,Single,65292,Part-time,South,0,0.4,0
E07265,26,Female,Divorced,45311,Full-time,West,0,1.9,0
E07266,40,Female,Married,41110,Part-time,East,0,2.1,0
E07267,32,Other,Married,74634,Intern,North,1,2.5,1
E07268,30,Male,Divorced,37370,Part-time,East,1,1.3,0
E07269,40,Male,Married,61677,Full-time,North,0,5.8,1
E07270,34,Male,Married,41483,Part-time,Central,0,1.1,0
E07271,19,Female,Single,31772,Full-time,South,0,2.0,0
E07272,37,Male,Single,45043,Full-time,West,0,0.6,0
E07273,37,Male,Married,85336,Full-time,East,1,2.6,0
E07274,63,Female,Single,28343,Intern,East,1,0.7,0
E07275,20,Male,Married,39493,Part-time,West,0,0.8,0
E07276,29,Male,Single,68436,Part-time,North,0,1.7,0
E07277,57,Female,Single,35902,Full-time,South,1,1.0,0
E07278,19,Male,Married,40971,Full-time,Central,1,0.1,1
E07279,53,Male,Single,52020,Intern,West,0,4.8,1
E07280,31,Female,Divorced,46627,Full-time,South,0,5.1,0
E07281,33,Male,Single,57632,Full-time,East,0,6.9,0
E07282,36,Male,Married,46058,Full-time,South,1,11.7,0
E07283,51,Female,Single,50086,Full-time,Central,0,0.4,0
E07284,61,Male,Single,48039,Full-time,South,1,1.0,1
E07285,63,Female,Single,37735,Full-time,East,1,3.0,1
E07286,23,Male,Divorced,22247,Intern,Central,0,6.3,1
E07287,30,Male,Single,78828,Part-time,Central,0,0.5,0
E07288,53,Male,Married,37572,Part-time,Central,1,2.0,0
E07289,39,Male,Single,38469,Part-time,East,0,11.6,0
E07290,35,Male,Single,52975,Contract,North,1,1.2,0
E07291,29,Male,Married,34483,Part-time,East,1,2.0,1
E07292,47,Female,Married,63736,Full-time,North,1,3.6,0
E07293,57,Male,Married,53819,Full-time,North,0,1.6,0
E07294,24,Other,Single,45931,Intern,East,1,3.8,0
E07295,49,Male,Single,42504,Part-time,South,0,0.5,1
E07296,36,Male,Married,31993,Full-time,East,1,0.8,0
E07297,23,Male,Divorced,54699,Full-time,Central,1,1.5,0
E07298,37,Female,Single,52042,Intern,South,1,12.4,0
E07299,44,Female,Divorced,40309,Intern,West,0,1.3,0
E07300,60,Female,Single,57861,Full-time,West,1,7.4,0
E07301,54,Male,Married,73707,Contract,West,1,6.2,0
E07302,24,Male,Single,50220,Full-time,Central,0,4.2,0
E07303,22,Female,Married,46291,Full-time,Central,1,1.4,1
E07304,28,Male,Single,35590,Full-time,North,1,1.2,0
E07305,32,Male,Single,47613,Contract,Central,1,3.1,1
E07306,20,Male,Widowed,43709,Part-time,North,1,0.8,1
E07307,22,Male,Married,34301,Full-time,West,0,1.3,0
E07308,40,Male,Married,56768,Full-time,East,1,5.1,0
E07309,54,Female,Single,54100,Full-time,East,0,0.7,0
E07310,26,Female,Divorced,51145,Full-time,Central,1,5.3,0
E07311,32,Female,Married,44566,Full-time,West,0,2.4,1
E07312,20,Male,Divorced,63821,Part-time,West,1,2.1,0
E07313,46,Female,Single,23745,Full-time,North,1,2.9,0
E07314,23,Female,Single,24453,Contract,North,1,3.0,0
E07315,34,Female,Widowed,53382,Full-time,West,0,2.5,1
E07316,43,Male,Married,68965,Contract,Central,1,3.6,0
E07317,38,Other,Divorced,51807,Part-time,Central,1,1.3,0
E07318,25,Male,Single,51906,Full-time,West,0,5.0,0
E07319,38,Female,Married,34291,Full-time,East,0,0.8,0
E07320,28,Male,Divorced,20000,Full-time,East,1,3.8,0
E07321,55,Male,Married,35380,Contract,North,0,1.5,1
E07322,25,Male,Married,59664,Full-time,West,1,3.6,1
E07323,59,Female,Single,26412,Full-time,East,0,0.1,0
E07324,41,Male,Single,37222,Intern,Central,0,1.5,0
E07325,52,Female,Single,26507,Contract,South,0,9.9,0
E07326,31,Female,Married,36421,Full-time,South,0,2.6,1
E07327,31,Female,Married,67099,Part-time,West,0,2.1,1
E07328,27,Female,Single,40911,Full-time,North,1,0.9,0
E07329,29,Female,Married,63715,Full-time,South,0,2.0,0
E07330,55,Female,Married,41284,Full-time,Central,0,5.2,1
E07331,61,Male,Single,71618,Full-time,Central,1,1.2,1
E07332,63,Female,Divorced,55235,Part-time,Central,0,2.5,0
E07333,51,Female,Widowed,43088,Full-time,South,0,3.4,0
E07334,58,Male,Single,47572,Full-time,East,0,1.5,0
E07335,27,Female,Single,28376,Part-time,Central,0,1.0,0
E07336,34,Male,Single,42334,Full-time,North,0,0.5,1
E07337,34,Male,Married,71308,Part-time,West,0,0.3,0
E07338,20,Male,Single,55389,Full-time,West,0,0.8,1
E07339,48,Male,Married,20000,Full-time,West,1,0.1,0
E07340,18,Female,Married,47433,Full-time,East,0,4.3,1
E07341,29,Female,Married,52520,Full-time,West,1,0.4,0
E07342,56,Female,Married,61258,Full-time,West,0,6.9,0
E07343,21,Other,Widowed,44377,Full-time,South,1,2.1,0
E07344,59,Male,Single,48199,Full-time,East,0,1.8,0
E07345,30,Male,Single,65491,Full-time,East,0,0.2,0
E07346,51,Female,Single,46351,Full-time,South,1,0.4,0
E07347,59,Female,Married,39069,Full-time,North,0,5.8,1
E07348,38,Male,Married,62536,Part-time,West,0,3.4,0
E07349,39,Other,Widowed,62816,Full-time,North,1,0.3,0
E07350,21,Female,Married,20000,Full-time,South,1,3.4,0
E07351,35,Other,Single,53884,Full-time,South,0,0.4,1
E07352,22,Male,Married,34889,Part-time,South,1,4.0,0
E07353,36,Male,Single,55998,Part-time,South,1,8.7,1
E07354,19,Female,Single,64288,Full-time,Central,1,4.3,1
E07355,29,Female,Married,59288,Contract,South,1,5.2,0
E07356,34,Male,Widowed,60769,Intern,North,0,2.9,1
E07357,27,Female,Single,40094,Full-time,South,1,0.0,0
E07358,51,Female,Married,43136,Full-time,North,0,4.6,1
E07359,23,Male,Divorced,58890,Full-time,South,0,1.6,1
E07360,25,Male,Single,51064,Contract,South,0,6.2,1
E07361,28,Female,Single,26848,Full-time,Central,1,2.6,1
E07362,29,Male,Married,63371,Full-time,South,0,0.6,0
E07363,26,Female,Married,28048,Contract,West,1,0.2,0
E07364,19,Male,Single,54871,Full-time,Central,1,2.4,0
E07365,25,Female,Single,53109,Part-time,Central,0,2.5,0
E07366,28,Female,Married,67723,Contract,West,1,5.9,0
E07367,53,Male,Married,46463,Contract,Central,0,0.1,0
E07368,27,Female,Married,20000,Full-time,South,1,5.2,1
E07369,38,Male,Single,52149,Full-time,West,1,1.6,0
E07370,37,Male,Married,54989,Part-time,South,1,2.3,0
E07371,25,Female,Married,66104,Full-time,Central,1,2.3,0
E07372,53,Other,Divorced,42081,Full-time,East,1,1.4,0
E07373,46,Male,Divorced,60547,Full-time,West,0,0.6,0
E07374,59,Male,Married,63455,Contract,North,0,0.2,0
E07375,29,Male,Widowed,39017,Contract,Central,1,0.7,0
E07376,31,Male,Widowed,54755,Part-time,East,0,3.8,1
E07377,38,Male,Married,27920,Intern,Central,1,3.4,0
E07378,39,Female,Married,58461,Full-time,South,0,3.4,1
E07379,38,Male,Married,53335,Full-time,South,0,7.1,0
E07380,61,Female,Married,31419,Full-time,South,0,1.8,1
E07381,47,Male,Single,44045,Part-time,East,1,4.3,0
E07382,56,Female,Single,66274,Contract,South,0,3.3,0
E07383,37,Female,Single,52997,Full-time,Central,1,8.3,1
E07384,41,Female,Single,39758,Full-time,Central,1,3.3,0
E07385,40,Male,Single,38483,Part-time,Central,0,0.6,0
E07386,24,Female,Divorced,65047,Part-time,West,1,4.1,0
E07387,26,Female,Married,42634,Full-time,Central,1,1.3,1
E07388,18,Female,Single,53309,Intern,South,1,0.9,1
E07389,43,Female,Married,43805,Full-time,West,1,1.0,0
E07390,55,Male,Single,20000,Full-time,West,0,5.2,1
E07391,55,Female,Married,40201,Full-time,West,1,1.8,0
E07392,61,Other,Single,67069,Part-time,West,1,1.9,0
E07393,39,Female,Single,82159,Intern,East,1,0.0,0
E07394,61,Female,Divorced,38399,Contract,Central,1,0.9,0
E07395,27,Female,Married,54999,Part-time,East,1,6.4,0
E07396,23,Female,Divorced,84931,Full-time,North,1,2.1,0
E07397,34,Female,Married,68014,Full-time,East,1,1.6,1
E07398,55,Female,Single,31816,Intern,West,1,0.2,0
E07399,41,Male,Married,46031,Full-time,Central,0,1.0,1
E07400,27,Female,Single,53865,Full-time,Central,0,0.4,0
E07401,25,Female,Single,69090,Part-time,South,1,0.5,0
E07402,38,Male,Single,31951,Full-time,East,1,1.2,0
E07403,23,Male,Married,61613,Full-time,Central,0,0.2,1
E07404,38,Female,Married,60553,Full-time,North,1,4.5,1
E07405,56,Female,Single,45440,Contract,North,1,2.9,0
E07406,41,Male,Single,82162,Intern,East,0,4.8,0
E07407,50,Female,Divorced,36329,Full-time,South,0,1.3,0
E07408,35,Female,Single,55461,Contract,North,1,0.8,0
E07409,45,Male,Married,52991,Full-time,South,1,2.7,1
E07410,49,Male,Married,55640,Part-time,East,0,0.1,1
E07411,29,Female,Married,67332,Full-time,Central,0,0.3,0
E07412,59,Female,Single,29859,Part-time,South,0,4.1,1
E07413,44,Male,Divorced,52377,Contract,North,1,6.6,0
E07414,27,Male,Married,79542,Full-time,South,0,0.7,1
E07415,63,Male,Single,61973,Contract,Central,0,4.7,1
E07416,59,Female,Single,40086,Full-time,Central,1,1.5,0
E07417,49,Male,Single,37999,Part-time,North,0,1.6,0
E07418,59,Female,Single,57766,Full-time,South,1,6.5,0
E07419,43,Male,Divorced,42660,Contract,South,0,2.9,1
E07420,42,Female,Single,47857,Full-time,West,0,5.0,0
E07421,28,Male,Divorced,38848,Full-time,North,0,4.5,0
E07422,40,Female,Married,81109,Contract,South,1,2.6,0
E07423,51,Female,Single,55196,Part-time,East,0,4.1,1
E07424,57,Male,Single,50791,Part-time,West,1,3.7,1
E07425,40,Male,Married,25513,Part-time,North,0,2.0,0
E07426,46,Female,Married,37617,Full-time,Central,0,0.5,0
E07427,48,Male,Divorced,49085,Intern,North,1,0.9,0
E07428,24,Female,Married,49103,Contract,East,1,1.4,0
E07429,57,Male,Married,74913,Full-time,East,1,2.7,0
E07430,50,Male,Single,51856,Part-time,Central,1,1.1,0
E07431,38,Female,Divorced,65574,Intern,Central,1,0.7,1
E07432,19,Female,Divorced,52689,Contract,Central,1,0.1,1
E07433,35,Female,Single,62915,Full-time,West,1,0.7,0
E07434,64,Male,Single,24980,Part-time,East,0,2.3,0
E07435,50,Male,Married,31152,Contract,Central,0,0.5,0
E07436,54,Female,Married,63857,Full-time,East,1,0.1,0
E07437,51,Male,Married,72448,Intern,West,0,0.2,0
E07438,37,Male,Married,24403,Full-time,West,1,9.1,1
E07439,52,Male,Divorced,50182,Full-time,East,0,0.1,0
E07440,35,Male,Single,27506,Full-time,Central,1,1.9,0
E07441,63,Female,Married,40037,Full-time,North,0,3.5,1
E07442,41,Female,Single,21487,Full-time,South,0,0.8,0
E07443,25,Female,Single,48223,Part-time,East,0,10.0,0
E07444,47,Female,Divorced,47232,Full-time,West,1,0.1,0
E07445,61,Female,Married,47050,Part-time,Central,0,6.4,1
E07446,27,Female,Married,45610,Full-time,South,1,1.5,0
E07447,40,Female,Married,59523,Contract,East,0,1.5,1
E07448,28,Male,Married,75716,Intern,North,0,1.9,1
E07449,19,Male,Married,31868,Full-time,North,0,10.7,1
E07450,43,Female,Single,37392,Contract,West,0,3.0,0
E07451,53,Male,Divorced,51940,Contract,West,0,6.3,0
E07452,50,Male,Single,45979,Part-time,West,0,0.1,1
E07453,64,Female,Married,45250,Full-time,East,0,6.8,0
E07454,30,Female,Married,30313,Full-time,North,0,0.7,0
E07455,57,Female,Single,43164,Contract,North,0,1.1,0
